game_id,name,release_date,total_reviews,positive_percent,genres,tags,current_price,discounted_price,owners,days_after_publish,review,owner_min,owner_max,owners_log_mean
447040,Watch_Dogs® 2,2016-11-29,76784,82,"Action, Adventure",Action;Adventure,$39.99,$5.99 USD,"2,000,000 .. 5,000,000",3150,"Алло, Ubisoft, да-да, баги One of the best games that ive ever played even though this game is developed by Ubisoft. This game is definitely not for everyone but if you love digital world and dangerous potential in IoT, you will love it. класс я негр! я тупо в жизни как ретро, взломал сегодня ноутбук хача, сижу в больнице, пишу отзыв. хорошая игра 910 не было голой ситары very good I loved it better then gta5 any day",2000000.0,5000000.0,3162277.6601683795
457140,Oxygen Not Included,2019-07-30,120939,96,"Indie, Simulation",Indie;Simulation,$7.99,$2.39 USD,"2,000,000 .. 5,000,000",2177,"ahhhhhh 太好玩辣玩起来根本停不下来上一个让我如此着迷的还是minecraft Excellent game, addictive and fun!. It is a fun game. I specifically bought it because it was listed as Steam Deck Verified but the experience, especially the controls, was absolutely terrible. Man, I really, really wanted to like this game, but unfortunately, after trying for hours, the poor controls made it one of the worst experiences Ive had in a while despite its nice graphics, theme, and overall style. I tried configuring the controller, used some of the templates, tried it with an Xbox controller while streaming on TV its just a pain. I really dont get why the recommended layout doesnt make use of the more available buttons on the Steam Deck in the first place. Also, who approved In-game interface text is legible on Steam Deck? For me, its tiny and scaling the UI makes the whole screen covered in massive text boxes. Its very disappointing, and I honestly cant understand how it received official Steam Deck verification or how its considered playable on any console, really. Maybe its just me I dont know but for now, I had to refund it and cant recommend it for playing on Steam Deck only.",2000000.0,5000000.0,3162277.6601683795
466560,Northgard,2018-03-07,51293,86,,,,,"2,000,000 .. 5,000,000",2687,"Справжні вікінги! і трошки англійців no Très bon RTS aux mécaniques originales. Le tout est bien équilibré bien que les factions jouables soient assez typées. дерьмо ебаное, лаги нереальные. Создатели - капиталистические свиньи Отличная игра, в главном меню регулярные зависания, если тебе повезло и ты попал в промежуток между фризами, то ты можешь перейти в одиночку, сетевую или кампанию. Когда ты запускаешь любой режим, то экран загрузки до ходит до финала и игра просто зависает.",2000000.0,5000000.0,3162277.6601683795
468920,Ultimate Fishing® Simulator,2018-08-30,7019,89,,,,,"500,000 .. 1,000,000",2511,"Хорошая рыбалка, по сравнению со второй частью! Разработчики, сделайте упор на данную игру, не забрасывайте. Game doesn't run well, super clunky and just not fun. 我可真的太喜欢免费游戏啦 This is more realistic than other fishing simulator games I've played. You can actually see fish when they swim past if the water visibility is good enough. There are also mechanics outside of just what baitrod you use, and there is actually some finesse to reeling it in, or your line could snap. This feels way more real than other games I've played. good",500000.0,1000000.0,707106.7811865465
477160,Human Fall Flat,2016-07-22,164289,94,"Adventure, Casual, Indie, Simulation",Adventure;Casual;Indie;Simulation,$10.49,$3.14 USD,"10,000,000 .. 20,000,000",3280,Норм для развлечься. прикольненько FUN My Physics Jiggle JIggle but no money сукка,10000000.0,20000000.0,14142135.623730922
513710,SCUM,2025-06-17,88788,75,"Action, Adventure, Indie, Massively Multiplayer",Action;Adventure;Indie;Massively Multiplayer,$29.99 USD,$29.99 USD,"5,000,000 .. 10,000,000",28,"mis gibi oyun karkaterimi yapıyorum kosarken poposunu izleyip loot yapıyorum goonerlık dürtülerime faydalı bir oyun 2 de zombi kesiyom podcastimi açıyom oh missss just dont.....money grab......it is released many years ago.......garbage its croatian game and i am croat,trusth me..... Game is still the same jank as it was 10 years ago when they released it in EA. What have they been doing this whole time? This game tries to simulate everything, hunger, thirst, metabolism, vitamins, bladder, teeth hygiene okay not that one yet. It doesnt just ask if youre hungry, it wants to know what you ate, how many calories it had, whether you chewed it properly, and when you plan to excrete it. Its not for everyone, but if you like deep survival mechanics, base building, and open-ended gameplay with a touch of realism and a dash of absurdity, SCUM is a wild ride worth taking. Also, dont forget to poop regularly. Not fun, tutorial is a mess, and game runs worse than my nan",5000000.0,10000000.0,7071067.811865473
518790,theHunter: Call of the Wild™,2017-02-16,148641,89,,,,,"5,000,000 .. 10,000,000",3071,shoot shoot bang bang dead zone Fantastic Chill game. Perfect for casual laid back gaming while having enough depth due to hunting the 'great ones' : it is a very good game with realistic effects ja eigendlich ist es geil aber aktuell stürst es dauernd ab und auf einem high tech rechner von 2025 mit ner rtx 5090 !!!!!!!!,5000000.0,10000000.0,7071067.811865473
529340,Victoria 3,2022-10-25,34078,69,,,,,"1,000,000 .. 2,000,000",994,"tell me why the graphics are horrible and im still getting 15 fps on a 4050 We successfully repaired the issue that this game could be played 1.9 update is great!!! trade feels amazing. Well done paradox this game is good, it had a rough launch but these days its pretty stacked. this recent update and dlc was probably the largest missing piece of the puzzle and they nailed it Much depth.",1000000.0,2000000.0,1414213.5623730957
1274570,DEVOUR,2021-01-28,64109,91,Indie,Indie,$5.79 USD,$5.79 USD,"2,000,000 .. 5,000,000",1629,iyi Basic game play but fun with friends bitiful horror geym good game although make me feel kind of scared play with your friends can make you feel better just remember to stay away from the devil at any time korkmayan eşşeklerle oynamak nasip olmadı bana oyunu bitiremiyoruz aq,2000000.0,5000000.0,3162277.6601683795
548430,Deep Rock Galactic,2020-05-13,274627,97,Action,Action,$14.99,$4.94 USD,"5,000,000 .. 10,000,000",1889,Всё пиво за мой счёт 非常好游戏 NOT BAD INSTRUCTIONS ON WHAT TO DO ARE A LITTLE UNCLEAR BUT ALL IN ALL A GREAT GAME The game is about digging and mining Its cool I hate drg i wanna go to rivals company Couldnt find the deep rock cnmd RS就完事了,5000000.0,10000000.0,7071067.811865473
582660,Black Desert,2018-05-17,59043,75,"Action, Adventure, Massively Multiplayer, RPG, Simulation, Strategy",Action;Adventure;Massively Multiplayer;RPG;Simulation;Strategy,$4.99 USD,$4.99 USD,"5,000,000 .. 10,000,000",2616,"Круто рекомендую. VERY FUN COMBAT. Feels like a lived in world. paid 9 happily 24 saati devirdim sunları diyebilirim oyunun görevleri beni baydı hikayeyi direk geçiyorum belkide ondan ama mmo oyunlarında görev zaten hep var oyun yeni başlayanlara özel güzel fırsatlar veriyor onu hissediosun cabuk gelisiosun level atlıosun ilerde ne olcak merak ediosun oyunu ögrendikçe daha keyifli oluyor bir cok mmo denedim 24 saati devirdigim 2.mmo oldu savaş mekanikleri karakterler grafikler gerçekten bir mmo için fazlasıyla iyi beni oyun kendine baglamayı basardı devamı gelir diyemem ama böyle giderse hayat bitiren bi mmo olacak benim için :D oyunda eksik gördügüm yan oyunda cok fazla insan göremiyorum bazı noktalarda sanki hikayeli oyun oynuomussun hissi veriiyor bu kötü ama bence mmorpg arayanlar bu oyunu deneyebilir ben genel olarak begendim Muito bom Black Desert can be fun, but has many issues with the game, most notably the gearing system. Gearing While it has gotten better over the years, the enhancement process is still annoying with it's extremely low chance of success and requires a TON of time sink to get the resources outside of events if you're not willing to wait for them. It does give you plenty of easy gear to get as a beginner though from the seasonal rewards, so that's a plus. PS. Seasonal character is a must if you're new. Too good to not take advantage of. CombatPvE The game's combat is really good when you get to higher levels and unlock awakeningsuccession, but some classes are still missing succession years later. You're going to be doing a LOT of grinding in this game. That's pretty much all the game is. Just tons of grinding mobs over and over or world bosses, getting mats or weapons to sell for big monies Silver. The world bosses can be highlight moments for the PvE though. At least for me. PvP While unbalanced and chaotic, the PvP can be fun when it works. emphasis on WHEN it works. The introduction of a more balanced mode, The Arena of Solare, with equalized gear is more than welcome and a nice addition. I do enjoy the PvP servers. Makes the grind zones more fun knowing there are other players around that are contesting the zones. It can lead to some funny rage moments from people getting killed. Lifeskill Oddly enough though, I found myself enjoying the games life skilling more than the combat. From chopping trees to cooking food. It's got it all! Very chill experience. I mostly fish in the oceans as my Shai. Manual fishing can be pretty fun. Graphics While it was impressive for it's time, I don't think the graphics of BDO has aged very well. I had to look up a guide on how to make the game look better. By default it's extremely blurry and a mess. I couldn't even tell what was going on from how cluttered everything was. The text on the UI being too small with no way to scale it in game There is a way by adding a custom font into the game files. After fixing it it looks better, but still a little rough. Customization The character customization is also pretty good. from an in depth dyeing system to being able to edit each indivual part of your character's body. The only thing that holds it back in my opinion is that you pretty much NEED a value pack in order to access the dyeing system which is this games form of a subscription. No one sells the dyes on the player market. Overall I'd say BDO is a great game to play and has many ways of enjoying it even with it's issues. I wrote this review as i was AFK fishing.",5000000.0,10000000.0,7071067.811865473
648800,Raft,2022-06-20,296004,93,"Adventure, Indie, Simulation",Adventure;Indie;Simulation,$19.99 USD,$19.99 USD,"10,000,000 .. 20,000,000",1121,"потрясающая игра, и хорошая компания акула соси крутая игра, че бубнеть то es muy skibidi con un poco de mewin y sigma tolet 4.4.2.1.8 locura problema que no hay hentai ni nada por el estilo Rating: 4.55 つつ Raft is one of those survival games that quietly pulls you in. You start floating on a tiny wooden platform with nothing but a hook, and before you know it, youve built a full-on floating mansion. The gameplay is super satisfying collecting debris, expanding your raft, fighting off a Bruce, and exploring islands all feel rewarding. Playing with friends makes it even better. Its not perfect solo can feel a bit grindy and late-game organizing gets messy but overall, Raft is a creative, relaxing, and sometimes intense survival experience thats totally worth diving into.",10000000.0,20000000.0,14142135.623730922
686810,Hell Let Loose,2021-07-27,90696,84,"Action, Indie, Massively Multiplayer, Simulation, Strategy",Action;Indie;Massively Multiplayer;Simulation;Strategy,$23.99,$11.99 USD,"2,000,000 .. 5,000,000",1449,Definitely the last best WW2 game! it is such a fun and interesting skill based game veri kood keim. Remember no russian. -graphics: 710 the gameplay is realistic but you will waste more time waiting to respawn more then acutally playing the game same with loadingjoining a server for some reason i want to keep playing but i know i will wait so much time to respawn or loading the servers so its not worth is,2000000.0,5000000.0,3162277.6601683795
756800,Contraband Police,2023-03-08,19894,94,,,,,"500,000 .. 1,000,000",860,"Bon jeu qui donne envie d'y retourner. Très varié dans les missions, ce n'est pas répétitif. ГРА НОРМ НО НЕ СТАВТЕ МАКСИМАЛЬНІ НАСТРОЙКИ класна гра коли нехочеш нервуватися і просто відпочити bUEN JUWGO Great Game, if you like simulators this is one of the best there is.",500000.0,1000000.0,707106.7811865465
779340,Total War: THREE KINGDOMS,2019-05-23,59853,82,"Action, Strategy",Action;Strategy,$49.99,$12.49 USD,"5,000,000 .. 10,000,000",2245,"Great game for historians and war fans alike. the graphics of such complex and large battles while running smoothly is amazing along with the unlimited potential for new staregies. It may be hard for beginning players of the genre but it is worth the full price if you have some money lying around. If not then remember patience is always rewarded and this is defineialy a good reward PS sorry for the typos Китай партия ура Juegazo! 还可以 De classic total war experience in a new package, lots of small changes and tweeks that really affect playstyle and add more depth. Never really was interested in Chinese History, but when i started playing i really got sucked in and got a trip down historyLane :p. I haven't tried my hands on much of the DLC yet, as the base game offers a lot of replayability and takes a while to master. but deff thumbs up",5000000.0,10000000.0,7071067.811865473
805550,Assetto Corsa Competizione,2019-05-29,26419,92,"Racing, Simulation, Sports",Racing;Simulation;Sports,$18.99,$4.74 USD,"1,000,000 .. 2,000,000",2239,"tis gsme is really fun and i think that the online can be improved as people just crash into eachover Уникална! gut Me resultya muy complicado, No es lo que esperaba Ótimo simulador",1000000.0,2000000.0,1414213.5623730957
812140,Assassin's Creed® Odyssey,2018-10-05,156806,89,"Action, Adventure, RPG",Action;Adventure;RPG,$413.86 USD,$382.16 USD,"5,000,000 .. 10,000,000",2475,"Goo Story line! Very fun! Non è un brutto gioco, non posso dargli pollice verso, ma guardare la mappa dopo venti ore e vedere che resta da svelarne ancora molto, ma molto più della metà, svilisce e fa tremare le gambe, specialmente se il sistema di gioco inizia pesantemente a venire a noia. Se con Origin la serie aveva avuto un'evoluzione interessante, merito soprattutto dell'intreccio e dei personaggi raccontati, in Odissey il tutto viene diluito in un titolo gargantuesco e dalla mappa sconfinata, dalle infinite attività secondarie e dallla perenne sensazione che meno sarebbe stato meglio. Non mi sento di giudicare male l'abbondanza, ma mi dispiace che per il capitolo ambientato nella Grecia antica, un'ambientazione che adoro molto più dell'Egitto di Origin, la mia attenzione non abbia retto fino ai titoli di coda, affossata da un'impalcatura di gioco che non è in grado di reggere tutta questa vastità. Resta, in ogni caso, una rappresentazione splendida della Grecia e delle sue isole, adatto soltanto a tutti quei giocatori che non avranno paura di chiudersi per centinaia di ore nel medesimo mondo, purtroppo a ripetere sempre le stesse azioni. Cheers...ai greci biricchini. Very cool game, I recomendet it. zostałem okradziony na 250zł po zakupie gry nijak zdobyć kod aktywacyjny do gry melo",5000000.0,10000000.0,7071067.811865473
813780,Age of Empires II: Definitive Edition,2019-11-14,142525,94,Strategy,Strategy,$19.99 USD,$19.99 USD,"2,000,000 .. 5,000,000",2070,Excelente juego . melhor jogo da vida i love this game! a core memory in my childhood 經典款中的經典 兒時的最佳回憶 比原作多了很多元素 畫面更好 很好玩 多了很多戰役劇情 和家人好友一起玩的好遊戲,2000000.0,5000000.0,3162277.6601683795
880940,Pummel Party,2018-09-20,42861,89,"Action, Casual, Indie",Action;Casual;Indie,$7.99 USD,$7.99 USD,"2,000,000 .. 5,000,000",2490,"ура Мне нрав. С друзьями в коопе много раз играл. Лучше конечно когда много человек, но вдвоем тоже можно зависнуть. 8.510 для игры в этом жанре. its a blast 1010 oh sooo much fun!!! play about once a week with a group and have held events in the game. highly recommend! d",2000000.0,5000000.0,3162277.6601683795
949230,Cities: Skylines II,2023-10-24,51620,53,Simulation,Simulation,$29.99 USD,$29.99 USD,"2,000,000 .. 5,000,000",630,"road road road road road road road road road road road road road road road road road road road road road road road road road road road road road road road road road road road road road road road road Great game to kill time. After spending over 250 hours in Cities: Skylines II, I feel confident saying this: its a game thats both frustrating and fantastic, often at the same time. What I Loved: Deeper Simulation: Every citizen truly has a life. The way cims choose jobs, commute, and move between cities feels more alive than ever before. Zoning Infrastructure Tools: Road tools, snapping options, and freedom of city planning are far more flexible. It's easier to build beautiful, realistic cities. Service System Overhaul: Police, fire, garbage, and health are more nuanced and realistic. Managing city services feels like managing a living, breathing system. Weather Seasons: Adds a fresh layer of immersion. Snowfall, rain, fog its all stunning. Modding Potential: While it's still in development, the base has been laid out well for creators to eventually transform this game like they did with CS1. What Needs Serious Work: Performance Issues: Even after updates, the game still suffers from stutters, FPS drops, and long load times, especially on large cities. Optimization is far from perfect. UIUX Clutter: Certain menus feel bloated or unintuitive. Accessing crucial info sometimes takes more clicks than it should. Lacking Polish: Bugs, pathfinding issues, and simulation oddities occasionally break immersion. Missing Features from CS1: Some features and DLC-quality content from the original are still missing here understandably, but noticeable. Final Thoughts: Cities: Skylines II is not a casual sequel. It tries to evolve city-building in a more realistic, detailed direction, and for that, I respect it. But it launched rough and still feels like a work-in-progress. That said, if you're passionate about city building and willing to push through its rough edges, this game can easily consume hundreds of hours just like it did for me. I PURCHESED THIS GAME IN MAY 24 BUT IT GETS WORSE EVERY MONTH I CANNOT PLAY IT ANYMORE....... THE FUN FACT IS THAT MY PC HAS ONE OF THE LATEST TECHNOLOGIES, BUT STILL ITS UNPLAYABLE.... ITS A SHAME TO RELEASE SUCH A GAME FOR AROUND 50 BUCKS.... 天际线你就继续磨洋工吧我现在要去玩维多利亚了",2000000.0,5000000.0,3162277.6601683795
952060,Resident Evil 3,2019-01-24,61970,82,Action,Action,$24.99,$6.24 USD,"2,000,000 .. 5,000,000",2364,"mt bom Diğer RE oyunları kadar sarmadı ama oynanabilir 910, Carlos sections felt too short and too easy The game was short but also very fun to play. Graphics were good. Gameplay was good. In my opinion it's only worth getting while on sale or in a bundle. Resident Evil hayranı olarak ne kadar oyun kısa sürsede güzel deneyim yaşattı efenm.",2000000.0,5000000.0,3162277.6601683795
1063730,New World: Aeternum,2021-09-28,245503,68,,,,,"50,000,000 .. 100,000,000",1386,"The player base skews old and angry. o jogo é excelente e a cada dia melhora um pouco mais After Guild Wars 2, this is the best MMO for a solo player. Great graphics and excellent optimization. Combat is very satisfying, and hitboxes work perfectly, which makes every fight feel smooth and rewarding. Crafting is also very satisfying. This game doesnt really have any major downsides if youre a casual player and not even looking for an MMO, but rather a good RPG. What I appreciate most is the lack of Asian-style influences. Maybe the side quests arent too ambitious, but the overall atmosphere of the game is fantastic. Another big plus is the absence of aggressive microtransactions even though they do exist. Still, having to pay for a mount as part of a DLC feels a bit over the top. But you cant have everything. After around 50 hours, I did get a bit bored, but maybe thats just because I play solo : Either way, I highly recommend it. Any downsides? Maybe the world is a bit small. Im eagerly waiting for the second part. Es terrible que te cobren 40 por una estafa asi, de mis horas el 90 son esperando para poder jugar por que se crashea constantemente o directamente no cargan las texturas, digno de estudio, en fin no perdais vuestro tiempo comprando esta basura : Game is the worst i did not play for over a year came back installed it and was met with a perma ban because i used a cheat software. How can i use cheats if i have not played the game or even had it installed in my system. Screw amazon dont buy anything from them ever they are the worst. play to level 65. no one wants to group with a loser with crap equipment. can't get better equipment without running the higher level dungeons because not LEET enough. just playing to waste time. forget about crafting as it is a massive time sink without any rewards. just don't expect any help with anything. The player base skews old and angry. o jogo é excelente e a cada dia melhora um pouco mais After Guild Wars 2, this is the best MMO for a solo player. Great graphics and excellent optimization. Combat is very satisfying, and hitboxes work perfectly, which makes every fight feel smooth and rewarding. Crafting is also very satisfying. This game doesnt really have any major downsides if youre a casual player and not even looking for an MMO, but rather a good RPG. What I appreciate most is the lack of Asian-style influences. Maybe the side quests arent too ambitious, but the overall atmosphere of the game is fantastic. Another big plus is the absence of aggressive microtransactions even though they do exist. Still, having to pay for a mount as part of a DLC feels a bit over the top. But you cant have everything. After around 50 hours, I did get a bit bored, but maybe thats just because I play solo : Either way, I highly recommend it. Any downsides? Maybe the world is a bit small. Im eagerly waiting for the second part. Es terrible que te cobren 40 por una estafa asi, de mis horas el 90 son esperando para poder jugar por que se crashea constantemente o directamente no cargan las texturas, digno de estudio, en fin no perdais vuestro tiempo comprando esta basura :",50000000.0,100000000.0,70710678.1186548
1063730,New World: Aeternum,2021-09-28,245503,68,,,,,"50,000,000 .. 100,000,000",1386,"The player base skews old and angry. o jogo é excelente e a cada dia melhora um pouco mais After Guild Wars 2, this is the best MMO for a solo player. Great graphics and excellent optimization. Combat is very satisfying, and hitboxes work perfectly, which makes every fight feel smooth and rewarding. Crafting is also very satisfying. This game doesnt really have any major downsides if youre a casual player and not even looking for an MMO, but rather a good RPG. What I appreciate most is the lack of Asian-style influences. Maybe the side quests arent too ambitious, but the overall atmosphere of the game is fantastic. Another big plus is the absence of aggressive microtransactions even though they do exist. Still, having to pay for a mount as part of a DLC feels a bit over the top. But you cant have everything. After around 50 hours, I did get a bit bored, but maybe thats just because I play solo : Either way, I highly recommend it. Any downsides? Maybe the world is a bit small. Im eagerly waiting for the second part. Es terrible que te cobren 40 por una estafa asi, de mis horas el 90 son esperando para poder jugar por que se crashea constantemente o directamente no cargan las texturas, digno de estudio, en fin no perdais vuestro tiempo comprando esta basura : Game is the worst i did not play for over a year came back installed it and was met with a perma ban because i used a cheat software. How can i use cheats if i have not played the game or even had it installed in my system. Screw amazon dont buy anything from them ever they are the worst. play to level 65. no one wants to group with a loser with crap equipment. can't get better equipment without running the higher level dungeons because not LEET enough. just playing to waste time. forget about crafting as it is a massive time sink without any rewards. just don't expect any help with anything. The player base skews old and angry. o jogo é excelente e a cada dia melhora um pouco mais After Guild Wars 2, this is the best MMO for a solo player. Great graphics and excellent optimization. Combat is very satisfying, and hitboxes work perfectly, which makes every fight feel smooth and rewarding. Crafting is also very satisfying. This game doesnt really have any major downsides if youre a casual player and not even looking for an MMO, but rather a good RPG. What I appreciate most is the lack of Asian-style influences. Maybe the side quests arent too ambitious, but the overall atmosphere of the game is fantastic. Another big plus is the absence of aggressive microtransactions even though they do exist. Still, having to pay for a mount as part of a DLC feels a bit over the top. But you cant have everything. After around 50 hours, I did get a bit bored, but maybe thats just because I play solo : Either way, I highly recommend it. Any downsides? Maybe the world is a bit small. Im eagerly waiting for the second part. Es terrible que te cobren 40 por una estafa asi, de mis horas el 90 son esperando para poder jugar por que se crashea constantemente o directamente no cargan las texturas, digno de estudio, en fin no perdais vuestro tiempo comprando esta basura :",50000000.0,100000000.0,70710678.1186548
1063730,New World: Aeternum,2021-09-28,245503,68,,,,,"50,000,000 .. 100,000,000",1386,"The player base skews old and angry. o jogo é excelente e a cada dia melhora um pouco mais After Guild Wars 2, this is the best MMO for a solo player. Great graphics and excellent optimization. Combat is very satisfying, and hitboxes work perfectly, which makes every fight feel smooth and rewarding. Crafting is also very satisfying. This game doesnt really have any major downsides if youre a casual player and not even looking for an MMO, but rather a good RPG. What I appreciate most is the lack of Asian-style influences. Maybe the side quests arent too ambitious, but the overall atmosphere of the game is fantastic. Another big plus is the absence of aggressive microtransactions even though they do exist. Still, having to pay for a mount as part of a DLC feels a bit over the top. But you cant have everything. After around 50 hours, I did get a bit bored, but maybe thats just because I play solo : Either way, I highly recommend it. Any downsides? Maybe the world is a bit small. Im eagerly waiting for the second part. Es terrible que te cobren 40 por una estafa asi, de mis horas el 90 son esperando para poder jugar por que se crashea constantemente o directamente no cargan las texturas, digno de estudio, en fin no perdais vuestro tiempo comprando esta basura : Game is the worst i did not play for over a year came back installed it and was met with a perma ban because i used a cheat software. How can i use cheats if i have not played the game or even had it installed in my system. Screw amazon dont buy anything from them ever they are the worst. play to level 65. no one wants to group with a loser with crap equipment. can't get better equipment without running the higher level dungeons because not LEET enough. just playing to waste time. forget about crafting as it is a massive time sink without any rewards. just don't expect any help with anything. The player base skews old and angry. o jogo é excelente e a cada dia melhora um pouco mais After Guild Wars 2, this is the best MMO for a solo player. Great graphics and excellent optimization. Combat is very satisfying, and hitboxes work perfectly, which makes every fight feel smooth and rewarding. Crafting is also very satisfying. This game doesnt really have any major downsides if youre a casual player and not even looking for an MMO, but rather a good RPG. What I appreciate most is the lack of Asian-style influences. Maybe the side quests arent too ambitious, but the overall atmosphere of the game is fantastic. Another big plus is the absence of aggressive microtransactions even though they do exist. Still, having to pay for a mount as part of a DLC feels a bit over the top. But you cant have everything. After around 50 hours, I did get a bit bored, but maybe thats just because I play solo : Either way, I highly recommend it. Any downsides? Maybe the world is a bit small. Im eagerly waiting for the second part. Es terrible que te cobren 40 por una estafa asi, de mis horas el 90 son esperando para poder jugar por que se crashea constantemente o directamente no cargan las texturas, digno de estudio, en fin no perdais vuestro tiempo comprando esta basura :",50000000.0,100000000.0,70710678.1186548
1063730,New World: Aeternum,2021-09-28,245503,68,,,,,"50,000,000 .. 100,000,000",1386,"The player base skews old and angry. o jogo é excelente e a cada dia melhora um pouco mais After Guild Wars 2, this is the best MMO for a solo player. Great graphics and excellent optimization. Combat is very satisfying, and hitboxes work perfectly, which makes every fight feel smooth and rewarding. Crafting is also very satisfying. This game doesnt really have any major downsides if youre a casual player and not even looking for an MMO, but rather a good RPG. What I appreciate most is the lack of Asian-style influences. Maybe the side quests arent too ambitious, but the overall atmosphere of the game is fantastic. Another big plus is the absence of aggressive microtransactions even though they do exist. Still, having to pay for a mount as part of a DLC feels a bit over the top. But you cant have everything. After around 50 hours, I did get a bit bored, but maybe thats just because I play solo : Either way, I highly recommend it. Any downsides? Maybe the world is a bit small. Im eagerly waiting for the second part. Es terrible que te cobren 40 por una estafa asi, de mis horas el 90 son esperando para poder jugar por que se crashea constantemente o directamente no cargan las texturas, digno de estudio, en fin no perdais vuestro tiempo comprando esta basura : Game is the worst i did not play for over a year came back installed it and was met with a perma ban because i used a cheat software. How can i use cheats if i have not played the game or even had it installed in my system. Screw amazon dont buy anything from them ever they are the worst. play to level 65. no one wants to group with a loser with crap equipment. can't get better equipment without running the higher level dungeons because not LEET enough. just playing to waste time. forget about crafting as it is a massive time sink without any rewards. just don't expect any help with anything. The player base skews old and angry. o jogo é excelente e a cada dia melhora um pouco mais After Guild Wars 2, this is the best MMO for a solo player. Great graphics and excellent optimization. Combat is very satisfying, and hitboxes work perfectly, which makes every fight feel smooth and rewarding. Crafting is also very satisfying. This game doesnt really have any major downsides if youre a casual player and not even looking for an MMO, but rather a good RPG. What I appreciate most is the lack of Asian-style influences. Maybe the side quests arent too ambitious, but the overall atmosphere of the game is fantastic. Another big plus is the absence of aggressive microtransactions even though they do exist. Still, having to pay for a mount as part of a DLC feels a bit over the top. But you cant have everything. After around 50 hours, I did get a bit bored, but maybe thats just because I play solo : Either way, I highly recommend it. Any downsides? Maybe the world is a bit small. Im eagerly waiting for the second part. Es terrible que te cobren 40 por una estafa asi, de mis horas el 90 son esperando para poder jugar por que se crashea constantemente o directamente no cargan las texturas, digno de estudio, en fin no perdais vuestro tiempo comprando esta basura :",50000000.0,100000000.0,70710678.1186548
1114150,CarX Street,2024-08-29,10210,70,"Massively Multiplayer, Racing, Simulation, Sports",Massively Multiplayer;Racing;Simulation;Sports,$19.99,$8.99 USD,"200,000 .. 500,000",320,"28 de kalıyor amk almayın Игра очень приятно удивила! Но если точнее - сначала немного напугала, капельку расстроила, минутку побесила, но спустя часа четыре раскрылась передо мной во всей своей красе! Реально, после FH45 я совсем не ждал, что какая-либо другая гоночная аркада сможет меня настолько увлечь. Самое главное достоинство этой игры - это система тюнингастайлинга в сочетании с игровой физикой, что позволяет явно ощутить каждое изменение в автомобиле. На мой взгляд, в этом аспекте CarX вообще не уступает FH, и даже в чем-то превосходит сам не верю, что пишу такое. Тюнинг у меня занимает где-то 40 всего игрового времени - очень увлекает. Это гигантское достоинство игры, из-за которого прощаешь ей множество недостатков... Играю на геймпаде, с ручным переключением передач, без помощников, на максимальном уровне сложности. Всем советую, попробовать поиграть также. Игра совсем несложная. В плане вибро-отдачи, мне не очень нравится, после Форзы - там вибрация геймпада гораздо информативней. Еще мне неочень нравится вид от третьего лица - имею ввиду и положение камеры и ее резкие смещения за рулевым стиком - здесь разрабам снова стоило бы взять пример с Форзы. Ну и последнее мое замечание касается интерфейса HUD - слишком яркий и отвлекающий видимо перекочевал из мобилок - и снова желаю разрабам изучить пример Форзы. Важное предостережение всем, кто только-только будет начинать пробовать играть в нее: Настройки по умолчанию интерфейса, управления и тп. мне показались просто отвратительными. Обязательно потратьте время, чтобы настроить все под себя!!! Настроек в игре совсем немного даже меньше чем хотелось бы. Сюжет тут, примерно, как и в Форзе - его почти нет. Ты просто гоняешь по локации, в поисках того, чем себя развлечь. Есть клубы уличных гонщиков, с которыми можно соревноваться, чтобы зарабатывать ресурсы на покупку и тюнинг автомобилей. Локации и графика в целом, выглядят скромней нежели в FH или NFS. Сетевой режим я пока что не пробовал - но позже обязательно попробую. Если замечу там что-нибудь примечательное для себя - вернусь позже и дополню отзыв. Пока что игра нравится, потраченных денег не жаль! Любителям аркадных гонок можно смело пробовать! Разрабам желаю не забрасывать этот проект, а использовать его, чтобы прокачать скиллы для следующей части CarX. Когда выйдет - тоже куплю и поиграю! игра ваще имбааааааааааааааааааа советую вам jugaso papito La music est vrm merdique Un style c tout et bofff Mais pour le reste maudit que ca me rappel NFSU 2",200000.0,500000.0,316227.7660168382
1119730,"Ranch Simulator: Build, Hunt, Farm",2023-11-03,30292,80,,,,,"1,000,000 .. 2,000,000",620,hehe Idealna gra żeby pograć ze znajomym. :3 good game кайфовая i,1000000.0,2000000.0,1414213.5623730957
