game_id,name,release_date,total_reviews,positive_percent,genres,tags,current_price,discounted_price,owners,days_after_publish,review,owner_min,owner_max,owners_log_mean
244210,Assetto Corsa,2014-12-19,119745,92,,,,,"5,000,000 .. 10,000,000",3868,"Muy bueno, Realista, y el simulador definitivo en mi opinion, la cantidad de cosas que puedes hacer con csp mas las ligas ufff super fun so much to do xc If you have steering wheel and pedals, just buy it. If not the case, just buy it anyways. The amount of mods available with this game make it one of the best purchases you can make if you're into cars. 好玩",5000000.0,10000000.0,7071067.811865473
251570,7 Days to Die,2024-07-25,257372,88,"Action, Adventure, Indie, RPG, Simulation, Strategy",Action;Adventure;Indie;RPG;Simulation;Strategy,$20.99 USD,$20.99 USD,"10,000,000 .. 20,000,000",362,"good game i love it WHY zombie go berrr Every update makes the progression worse and now we have micro transactions, just let it die. jogue, goty demais",10000000.0,20000000.0,14142135.623730922
252490,Rust,2018-02-08,1031844,87,,,,,"20,000,000 .. 50,000,000",2721,"great game toxic people Игра классная, но есть баг, если ты выходишь из игры то дом куда-то постоянно пропадает. Пофиксите пожалуйста!!! А так игра отпад ONLY GAY BABIES PLAY THIS GAME i got hacked and anticheat banned me. they wont even investigate my case this game sucks. i hate myself",20000000.0,50000000.0,31622776.601683773
255710,Cities: Skylines,2015-03-10,208205,92,"Simulation, Strategy",Simulation;Strategy,$17.99 USD,$17.99 USD,"10,000,000 .. 20,000,000",3787,"w Just accept my thumbs up dammit This thing is underrated. I like this game SO much!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! yes Cities: Skylines 장점 높은 자유도 도시를 마음대로 설계할 수 있어서 창의력을 발휘하기 좋아. 도로, 전기, 물, 쓰레기, 세금까지 전부 직접 관리할 수 있다. 뛰어난 현실성 교통 체증, 공해, 실업률 같은 문제들이 실제 도시처럼 발생해서 현실감이 있다. 그냥 건물만 짓는 게임이 아니다. 모드Mod의 중요성 유저들이 만든 모드를 설치하면 건물이나 시스템을 무한히 추가할 수 있으며, 모드가 제일 중요하다. DLC의 다양성 날씨, 교통, 자연재해, 공공 정책 같은 걸 추가해주는 확장팩이 많아서 질릴 틈이 없다. 단점 높은 진입장벽 설명이 부족해서 처음 하는 사람은 뭘 해야 할지 모를 수 있다. 그렇기에 초반엔 도시가 망하는 게 순식간이다. 컴퓨터 사양 문제 도시가 커지면 프레임이 떨어지고 로딩도 길어져. 특히 모드 많이 쓰면 더 심하다. UIUX의 불편함 정보 찾기가 힘들고, 창이 많아서 관리하기 귀찮을 때가 있다. 총평 Cities: Skylines는 도시 건설 게임 중에서도 완성도가 정말 높은 게임이며, 전략적으로 도시를 키우는 재미가 있어서 시간 가는 줄 모른다. 다만 초보자라면 유튜브나 공략을 좀 참고하는 게 좋다. 평점: 4.55",10000000.0,20000000.0,14142135.623730922
261550,Mount & Blade II: Bannerlord,2022-10-25,207647,87,,,,,"10,000,000 .. 20,000,000",1001,"I Love this game. From the combat to the world. 对方电话给大家的姑姑姑父要通过化工行业 Devs dont do shit. then they show up one day and say their FINALLY adding something, but guess what, you gotta pay becasue all were good for is money. 游戏本身是值得一玩的我之所以给差评主要是游戏优化太差了而且出了bug官方鸵鸟无作为这个就很过分了如果你没有能力在发布前把游戏优化好那也请发布后拿出你的责任心去好好优化结果现在就丢出来个残次品我玩游戏本体都能给我整各种报错和强退看到论坛里很多玩家讨论自行去解决各种问题那我就问烤肉社你们到底在做什么是以什么态度在做产品不去解决bug还在那边开发什么维京DLC想着继续圈钱我就一句话啥时候游戏优化好了再说还没入坑的玩家希望能看到我的评论慎重入坑别像我一样一个100多小时的档硬生生因为报错强退弃坑了 史诗佳作",10000000.0,20000000.0,14142135.623730922
284160,BeamNG.drive,2015-05-29,305554,97,,,,,"5,000,000 .. 10,000,000",3707,"THE BEST fun haha funny crash physics, plus the graphics are great very fun destruction game with okay ai and very good graphics with the right settings car crash",5000000.0,10000000.0,7071067.811865473
285900,Gang Beasts,2017-12-12,49190,85,"Action, Adventure, Casual, Indie, Simulation",Action;Adventure;Casual;Indie;Simulation,$8.99,$3.59 USD,"2,000,000 .. 5,000,000",2779,the games mechanics make it funnier then most games would buy if you wanna play with friends hjvjvvjbk arkadaslarla oynamalik guzel oyun i kil frend he sad boohoo,2000000.0,5000000.0,3162277.6601683795
346110,ARK: Survival Evolved,2017-08-27,556406,84,"Action, Adventure, Indie, Massively Multiplayer, RPG",Action;Adventure;Indie;Massively Multiplayer;RPG,,"Your Price:
$34.60 USD","20,000,000 .. 50,000,000",2886,"テイムと建築など幅広いことが出来るから Ive played ark for years it has never failed to keep me interested over the years either. It is a pain sometimes but no matter what you can still work your way back up to where you were. Overall it is an awesome game, especially with the creative and challenging mods that were and still are being created for this game. I don't review games. Almost ever. The fact that a game that I once loved would make me want to leave a negative review should speak volumes. ARK had potential. HAD. The developers have made it their mission to squander every last drop of anything that could be considered good about the game, all for the sake of greed. That's not even mentioning the fact that the trailers for their new game are all AI slop, and the devs seemingly don't give a damn about the outcry. The only devs I've ever seen that are as complete garbage are the Tarkov devs, and that's astonishing. I wish I could glance at this game in my library and be happy, but instead I'm just filled with disappointment. Oh how far the mighty have fallen. Jogo legal One thing, I love Ark. But Aquatica 13 positive reviews out of 1,223. I haven't bought it yet and then want me to download 45 Gbs plus the politics. NOT worth it.",20000000.0,50000000.0,31622776.601683773
381210,Dead by Daylight,2016-06-14,593686,79,,,,,"20,000,000 .. 50,000,000",3325,its extremely fun to play with freinds dont play this game It's a fun game when you don't get tunneled immediately or get matched against the sweatiest survivors known to man jogo do carai zz que jogo bom,20000000.0,50000000.0,31622776.601683773
389430,Knight Online,2016-01-25,10910,50,,,,,"2,000,000 .. 5,000,000",3466,Ömrümüzü Yedin BE. Efsaneler Her Zaman Mükemmeldir. Not worth a minute of your time Merhaba arkadaşlar. Ben charımı gece pazara bırakmıştım sabah kalktıgımda oyun kapalıydı sonra oyuna girdim üzerindeki 17 gb yoktu:S Lütfen bi yardımcı olurmusunuz harika bir oyun,2000000.0,5000000.0,3162277.6601683795
391540,Undertale,2015-09-15,256203,96,"Indie, RPG",Indie;RPG,$9.99,$2.49 USD,"5,000,000 .. 10,000,000",3598,"Genuinely this is one of my all time favorite games, i wasn't able to get it when it first came out and i was obsessed with watching play throughs and making fanart whenever possible. As soon as i was able to, i bought it and finished my first pacifist play through. This is the type of game that i'm sure i'll never get tired of replaying. The characters are amazing and i love how much care was put into their backstories. 1010 game and honestly if it was 20 i still would think it was worth every penny. unlike anything ever tuff game este jogo é muito dificil mais ele é muito bom as trilhas sonoras são perfeitas recomendo Amazing game with fun and creative mechanics. Would recommend!",5000000.0,10000000.0,7071067.811865473
394360,Hearts of Iron IV,2024-04-09,241538,91,,,,,"5,000,000 .. 10,000,000",469,"不错的游戏使我上军事法庭上手难度有点大dlc贵: It's alright, I'll stop playing after I reach 20 hours Incredibly complex and hard to learn, but a loveable game that is worth picking up if you can put in the hours to learn it properly. the immersion in the world is amazing and beyond realistic good for single people",5000000.0,10000000.0,7071067.811865473
413150,Stardew Valley,2016-02-26,776952,98,,,,,"20,000,000 .. 50,000,000",3434,five stars THERE'S ALWAYS A SPRING WAITING FOR YOU 自由无拘无束 I'M ADDICTED TO THIS GAME! 星露谷太好玩了,20000000.0,50000000.0,31622776.601683773
420560,Firefighting Simulator - The Squad,2020-11-17,4123,82,"Action, Simulation",Action;Simulation,$12.49,$6.24 USD,"500,000 .. 1,000,000",1708,Para ama a profissão de bombeiro é um dos melhores games do tipo. is coool great game n good music 1000000000000000000000000000000000000000010,500000.0,1000000.0,707106.7811865465
427410,Abiotic Factor,2025-07-22,24101,96,,,,,"500,000 .. 1,000,000",0,"Out of every game to come out this year got to say this one is probably my favorite one to come out , and is probably my favorite survival just in general and always recommend it to every person when they are looking for a new game honestly Goated game can't miss out on this one i do like pees 性能优化爽图鉴汉化爽大量武器强化平衡强度曲线爽家园世界爽新商人爽新衣服爽新等级上限爽 Шикарная игра!!! Брал в бете и ни разу не пожалел. С каждым обновлением разработчики радовали всё больше и больше. Хорошо совмещённое и грамотно отточенное Half-Life и SCP породило невероятный игровой опыт. Интересный сюжет, захватывающая атмосфера и грамотный баланс визитная карточка игры. Большое спасибо разработчикам за прекрасный продукт. :D",500000.0,1000000.0,707106.7811865465
427520,Factorio,2020-08-14,173567,97,"Casual, Indie, Simulation, Strategy",Casual;Indie;Simulation;Strategy,Factorio Demo,Factorio Demo,"5,000,000 .. 10,000,000",1803,"Adictivo muy adictivo, solo si te gustan esta clase de juegos y estas obsecionado con que tu logistica sea perfecta El fentanilo tendria mejores consecuencias a largo plazo que jugar factorio, demasiado adictivo el gameloop Нет. Вам не нужна вторая работа Factorio is love Gimme a sec... I'm just gonna finish building this factory and then I'll write a proper review.",5000000.0,10000000.0,7071067.811865473
431960,Wallpaper Engine,2018-11-16,841960,98,"Casual, Indie, Animation & Modeling, Design & Illustration, Photo Editing, Utilities",Casual;Indie;Animation & Modeling;Design & Illustration;Photo Editing;Utilities,$2.99 USD,$2.99 USD,"20,000,000 .. 50,000,000",2440,. wallpaper funny Amazing engine for live wallpapers with sound. Also having options for OLED is better to a black screen to avoid burn in. Steam必吃榜 最好的第一人称FPS游戏毋庸置疑,20000000.0,50000000.0,31622776.601683773
581320,Insurgency: Sandstorm,2018-12-12,99328,85,Action,Action,$20.99,$6.92 USD,"2,000,000 .. 5,000,000",2414,"Community is funny, I always have fun on this game. At first I was trash, had to get use to the movement. But im over lvl 100 now and I can say I am a lot better, I enjoy the game more it feels like than I did at first. There is things about this game that just keep me coming back. I hope they continue to update the game with new guns and maps. It could use some continuous mapgun updates. Other than that, Ive overall enjoyed my experience playing this game. игра для тигров i bought it and it made me buy it again Отличная игра, реалистичные крики и хорошая приятная стрельба. Если впадлу бегать много в арме или скваде, то эта игра самое то poorly balanced midshit thats a direct downgrade from the 2014 game.",2000000.0,5000000.0,3162277.6601683795
513710,SCUM,2025-06-17,90802,74,"Action, Adventure, Indie, Massively Multiplayer",Action;Adventure;Indie;Massively Multiplayer,$29.99,$19.49 USD,"5,000,000 .. 10,000,000",35,"自分も1.0で日本語が無くなったので辞めてましたがレビュー書いてる時点でMOD無しでも以前と同じくらい日本語が戻ってましたので再開しました日本語はサポートされてませんと書かれてますが完全ではないですがサポートされてますが不安な方はMODを導入すれば良いかと 优化垃圾bug天多外挂满天飞 Bonjour, aprés 60h de jeu, je ne le recommande pas. Ce jeu est trop bugé: Obligé de jouer en clavier anglais pour faire fonctionner la carte de banque, conflit de touches et le pire c est que le jeu fait planter l ordi à chaque fois que j y joue et obligation de redémarrer l ordi ! Si vous étes en bateau, vous perdez tout puisque quand vous vous reconnecté, le bateau a disparu et vous coulez au fond de la mer. Ca fait bien rager, alors pour ma part, j ai l impression d'avoir perdu mes 40 euros d'achat puisque j arréte le jeu à cause de cela. I died 4 times before I could make it to civilization. Once because my parachute didnt open, twice from zombies before I had any defense and once to a random shooter that I never saw. Its possible that this game has a lot to offer but I cant live long enough to find out. Уебанская игра максимально",5000000.0,10000000.0,7071067.811865473
529340,Victoria 3,2022-10-25,35430,70,"Simulation, Strategy",Simulation;Strategy,$29.99 USD,$29.99 USD,"1,000,000 .. 2,000,000",1001,"I hate victoria 3, Im only playing it because i cant currently install the superior Victoria 2. I like the economy system, its nice and all... however Victoria 2 still is the superior game better war system and well better game, i miss playing victoria 2. i dream of it everynight everytime i load up this wrechted game i want to claw my eyes out, the whole point of this stupid game is Green line go up This is possibly the worst game Paradox has released. Is it a good game worthy of your time or money, no. Is it a game with good ideas and terrible execution, yes. Even more insulting than the hapless UI and thin content is the constant and instant crashes for the save or load game screen since 1.9.0 update on Mac OS. At this time of review it's been more than a month since they released the DLC and this has not been addressed despite the bug being confirmed. To release a major update that breaks basic functionality on a 1 of 2 major platforms supported is the embodiment of Vic 3, a nice idea with terrible execution and lack of priorities. understanding fully this game made me realize that i don't really need an autism diagnosis to know if i'm autistic or not, 1010 would dominate global market again Its fun to raise a million people as the russians when fighting a war Fantastic grand strategy game.",1000000.0,2000000.0,1414213.5623730957
553850,HELLDIVERS™ 2,2024-02-08,753180,78,,,,,"20,000,000 .. 50,000,000",530,"This is a game that demands cooperation and my experience playing with randoms was awful. Tried to refund but I was a bit over the 2 hour mark. Oh well... yes for super earth, and democracy This is one of the best co-op games ever made, but the bugs that riddle this game is just embarrassing. Every update brings new frustrating problems, and that is just unacceptable. Most of the weapons get nerfed frequently--the joke is the game is Spreadsheet Divers because they're focused on damage numbers on a spreadsheet, not what is fun. It tries to be this horde shooter and a military simulator game at the same time. It needs to pick a lane and go full in it. Did you find Arc, Gas, and Fire weapons fun? Well surprise, the fun actually happened because of a bug. Its been nerfed. But wait, fire used to suck, then they fixed it, and we had fun with it. They nerfed it again? Yes. Stop nerfing things. Orbital Precision, at the 60 day patch, was a dummy good strat. Now, why even run it. Buff strats and weapons. Focus this game around fun, not a military sim. That's what ARMA is for.",20000000.0,50000000.0,31622776.601683773
558244,Euro Truck Simulator 2 - Italia,2017-12-05,1912,93,"Indie, Simulation",Indie;Simulation,$9.08,$3.63 USD,"0 .. 20,000",2786,"Ładny dodatek, ale trochę niedoceniony. Włochy w ETS2 mają swój urok wąskie uliczki, malownicze miasta, sporo zróżnicowania między północą a południem. Jest gdzie jeździć i co oglądać. Nie robi takiego wow jak np. Skandynawia, ale to solidne rozszerzenie z klimatem południowej Europy. Dobre na spokojne trasy. Un DLC que añade muchas ciudades de un país que ya estaba en el juego, Italia, pero que explora hasta su parte más al sur. Está bastante bien su ambientación, carreteras y ciudades aunque el problema que le hallo es el mismo que el juego base, se sienten pequeñas y desaprovechadas las ciudades, pero vale la pena aún así, aunque, vale mucho más la pena si se compra desde el paquete de ''Mediterranean Bundle''. a beautiful dlc I really like it you see roads through mountains and nice cities ... Где Колизей? Где площадь Болоньи? Я бабки заплатил, чтобы в игре поглазеть на Италию, а приехал в мухосранск с табличкой Рим. Конечно, зданий стало больше и города стали похожи на города, но ало ГДЕ САМА ИТАЛИЯ? Questa è una specie di cazzo! И вообще, хотелось бы Сорренто, Имолу и Маранелло ещё увидеть",0.0,20000.0,0.0
1250410,Microsoft Flight Simulator (2020) 40th Anniversary Edition,2020-08-18,63630,79,,,,,"2,000,000 .. 5,000,000",1799,This game is fire Absolute garbage game. Will not download or install. I guess they want me to buy the new version. Last Microsoft game I buy excelente good 3e,2000000.0,5000000.0,3162277.6601683795
582660,Black Desert,2018-05-16,59334,75,,,,,"5,000,000 .. 10,000,000",2624,"No game comes close in terms of combat 1010 Норм I gave this a positive because there is not a neutral option. The game is beautiful to look at, the combat is great and it is priced between free and 9.99, so at a very base level, it's really a good buy. However, to really get a decent functional experience, expect to pay an additional 200 minimum. If you get sucked into competitive progression or have little self-control, the price is pretty much limitless. The game has tons of inconvenience by design with pay for convenience solutions. Also, it is a case study in manipulative micro transactions. If you are hyper vigilant about avoiding unnecessarymanipulative micro transactions and give up any aspiration of competitive progression you can get years of great escapist fun out of the game for a reasonable price. The gameplay and world building are super frustrating because with a bit more care, they could have one of the largest and deepest fantasy realms to lose yourself in. After having tried for years to make sense out of the goddawful gibberish the NPCs babble, it's just not worth it. Trying to read the text questunderstand the story will cause literal physical pain. You will get a headache after two or three sentences. TLDR - Play for years and years on around 200 minimum. Story is nonexistent - make your own fun. Enjoy the scenery and the jiggles. Too much clutter. Too many windows, too many menus, there is just too much stuff for a new player and it is off turning. The starting locations do not look interesting. Combat is nice, like in a singleplayer game. Graphics are blurry even on high. I tried to turn off the settings that are usually responsible for blur in games but nothing happened. Too many menus so I got tired of looking for more. Best ACMMO Ever made.",5000000.0,10000000.0,7071067.811865473
588650,Dead Cells,2018-08-06,145199,97,"Action, Adventure, Indie",Action;Adventure;Indie,$12.49,$4.99 USD,"5,000,000 .. 10,000,000",2542,JOGASSO DA PORRA Su estilo artistico aunque simple es bellsisimo y su mecanica de dovolverte al inicio cada vez que mueres lo hace perfecto Very impressive game! Mt bom! 1010,5000000.0,10000000.0,7071067.811865473
629520,Soundpad,2017-09-30,83562,96,"Audio Production, Utilities",Audio Production;Utilities,Soundpad Demo,Soundpad Demo,"2,000,000 .. 5,000,000",2852,Удобная прога чтобы по включать звуки друзьям во время игры круто bom d mais so My grandma is hitting me with a vase. A part of my skull is fractured and my left eye is nearly popping out of the socket. I'm being forced to film fetish content for elderly men. I'm currently locked in a shipping container somewhere in Oregon.,2000000.0,5000000.0,3162277.6601683795
648800,Raft,2022-06-20,299227,93,"Adventure, Indie, Simulation",Adventure;Indie;Simulation,$19.99 USD,$19.99 USD,"10,000,000 .. 20,000,000",1128,peak сюжет огонь советую пройти ra ft its fun and mutplayer EMBAAA,10000000.0,20000000.0,14142135.623730922
761890,Albion Online,2018-05-16,84314,78,,,,,"2,000,000 .. 5,000,000",2624,"Je suis atrocement déçu par leur décision de mettre en vente des points dapprentissage. Jai joué pendant très longtemps des MMOs, peu mont tenu en haleine dans leur capacité à faire un monde persistent ou peut coexister le PVE et le PVP Albion faisait partie de la liste, jusquà hier. Je veux comprendre quils aient peut-être des problèmes dargent, mais dans un jeu ou TOUT est fait par les joueurs, mettre en ventre les points dapprentissage nest pas juste accélérer un processus. Mêler cela au système de Premium qui allait je trouve mènera à du PVP ou le portefeuille va être larme forte, ce qui mènera ceux qui veulent avoir une suprématie après tout, on pouvait déjà acheter de lor, qui permettait dacheter de largent, à accepter dans leurs guildes dautres qui vont aller utiliser le portefeuille par commodité parce quils veulent gagner, ce qui nest pas un mal mais qui naura rien de méritant et cest tout le jeu qui va mourir. Je déconseille ce jeu, tant quils ne seront pas revenus sur leur décision, désigner le responsable de la mise à mal dune des meilleurs jeu en ligne cross-play cross-platform pour éviter qu'il prenne un décision désastreuse dans ce domaine, ce jeu et n'importe quel autre à l'avenir. Jaime ce jeu, je ne veux pas quil meure parce quencore une fois lavarice est montée à la tête de certains individus et nont pas réfléchi à une solution plus saine vis-à-vis de comment le jeu fonctionne ! I cant get a single friend of mine to like this game the way i do. I will still continue to play this as a solo though which should say everything. The game is great. The risk and reward with full loot pvp keeps the adrenaline going. I would def recomend watching some starting videos before playing to set yourself up right but overall this game is for sure amazing No lo jueguen despues no hay vuelta atras. jogo sandbox bom tanto para em grupo como solo si te va el pvp full lut es tu juego",2000000.0,5000000.0,3162277.6601683795
812140,Assassin's Creed® Odyssey,2018-10-05,157963,89,"Action, Adventure, RPG",Action;Adventure;RPG,$47.99,$9.59 USD,"5,000,000 .. 10,000,000",2482,"If they decide to delist the game, sunset the online store you will be forced to delete it via their EULA. You dont get to even keep it as single player https:www.ubisoft.comlegaldocumentseulaen-US 8. TERMINATION. The EULA is effective from the earlier of the date You purchase, download or use the Product, until terminated according to its terms. You and UBISOFT or its licensors may terminate this EULA, at any time, for any reason. Termination by UBISOFT will be effective upon a notice to You or b termination of Your UBISOFT Account if any or c at the time of UBISOFTs decision to discontinue offering andor supporting the Product. This EULA will terminate automatically if You fail to comply with any of the terms and conditions of this EULA. Upon termination for any reason, You must immediately uninstall the Product and destroy all copies of the Product in Your possession. diyaloglar ve hikaye harici keyifli şu an 游戏体验感强 Гнев, о богиня, воспой Алексиоса-гонимого, Спартанца, копьем разящего, в море бедами носимого! Сколько он бился, блуждая меж волн и скал острокрылых, Сколько преград одолел, сколько врагов ниспроверг он в прах сильных! Видел он Крит, где Минотавра тень в лабиринтах рыкала, Видел Дельфы, где Пифия правду сквозь дым выкликала. Белые кости триер на рифах, как птицы, белели, Кровью героев агоры Афинские алели. Вот Сократ мудрый, что словом, как мечом, разит без промаха, Вот Гиппократ, исцеляющий, но не прощающий вздоха. Геродот-сказитель свиток скрипит, записывая подвиги, А Алквиад-хитрец улыбается, пряча обиды. Стонал под копьем его Леонидово племя суровое, Трои потомки в Аттике сеяли горе багровое. Элизиум! кличет Орфей, но тени смеются глухо, Нет возврата героям! эхом гремит бездны ухо. Спой мне, Каллиопа, о страннике в плаще кровавом, О выборе меж Олимпом и Аидом, о клятве со славой. Разве не слышишь? Гомер в Элизиуме ликует: Новая песнь родилась! Новая слава гремит! mantap",5000000.0,10000000.0,7071067.811865473
815370,Green Hell,2019-09-05,62107,86,"Action, Adventure, Indie, Simulation",Action;Adventure;Indie;Simulation,$13.53,$3.38 USD,"2,000,000 .. 5,000,000",2147,"ENTRAS AL JUEGO SE TE METE UN BICHO Y NUNCA SABES COMO QUITARLO, TE CAGA LA VIDA VER EL CUERPO DE TU PERSONAJE RETRASADO Y QUE SIEMPRE ANDE SIN CORDURA Really fun game, it's like a combination of The forest and Far cry 3. this game is a more detailed version of survival game, you have learn everything and how the items are made, it's a headache the first time but when you get the mechanics you will understand. the combat is whatever in here, you can just play walk in the park for the story and survival because the fighting in here it's not really good, you can 1 tap everyone with a bow and 1 single arrow to the head, the game is not really difficult after learning the basics. after doing both endings and still finishing the Spirit story, i would recommend this if you enjoy survival, some quests are really repetitive, i mean REALLY REPETITIVE, to build something is a grind sometimes but still a fun game for the story. i recommend it, grab it while it's on sale you will not regret, the story is really worth it! Intente jugarlo 3 veces y las 3 veces se me buguea en el ritual del ayahuasca, asi que no se que tan bueno sea el juego : Idk how this isn't up there with the forest subnautica. This game especially SoA DLC!! is awesome pretty simple eat something dies drink something dies",2000000.0,5000000.0,3162277.6601683795
1665460,eFootball™,2021-09-29,94862,48,,,,,"10,000,000 .. 20,000,000",1392,"WOW juego que se basa en pagar y pagar y pagar para tener los mejores jugadores. Han quitado toda la esencia de lo que era el ProEvolution. Ya ni tiene algo tan simple como tener varias tacticas grabada. Konami te has lucido y no tiene pinta de que vaya a mejorar en nada. Bueno pues despues de mas de 20 años de jugar a esto. ADIOS Y AHI OS QUEDAIS CON VUESTRA ESTAFA. paid for the pre order, worst gameplay, now missing from my steam game library, check the store and become Free to Play, what a waste of money, is it even possible to get refund from this useless game? 一直未升级无法进入游戏卸载后就无法安装了 so nice",10000000.0,20000000.0,14142135.623730922
835570,Conqueror's Blade,2020-04-06,34930,68,,,,,"0 .. 20,000",1933,"I play since Closed Beta and so I know that this game may not be for everyone. Its understandable, but I still liked this game even if I dont play much 3120 Hours. 2025 and still no War Elephant which got promised with founders pack. - Point The biggest let down is the chariot though!!! they buffed it too much 17.07.2025! At least add a mechanic that people can throw them down with stun skills for all heros, because 7-10 chariots at the same time sucks! 好玩 GOOD me gustaría algún evento donde den caballos morados personales 第一次玩到欠游戏商钱的游戏太好玩了 新手玩不了前300级对战AI还能玩一下之后匹配玩家基本只有被虐 I play since Closed Beta and so I know that this game may not be for everyone. Its understandable, but I still liked this game even if I dont play much 3120 Hours. 2025 and still no War Elephant which got promised with founders pack. - Point The biggest let down is the chariot though!!! they buffed it too much 17.07.2025! At least add a mechanic that people can throw them down with stun skills for all heros, because 7-10 chariots at the same time sucks! 好玩 GOOD me gustaría algún evento donde den caballos morados personales",0.0,20000.0,0.0
835570,Conqueror's Blade,2020-04-06,34930,68,,,,,"0 .. 20,000",1933,"I play since Closed Beta and so I know that this game may not be for everyone. Its understandable, but I still liked this game even if I dont play much 3120 Hours. 2025 and still no War Elephant which got promised with founders pack. - Point The biggest let down is the chariot though!!! they buffed it too much 17.07.2025! At least add a mechanic that people can throw them down with stun skills for all heros, because 7-10 chariots at the same time sucks! 好玩 GOOD me gustaría algún evento donde den caballos morados personales 第一次玩到欠游戏商钱的游戏太好玩了 新手玩不了前300级对战AI还能玩一下之后匹配玩家基本只有被虐 I play since Closed Beta and so I know that this game may not be for everyone. Its understandable, but I still liked this game even if I dont play much 3120 Hours. 2025 and still no War Elephant which got promised with founders pack. - Point The biggest let down is the chariot though!!! they buffed it too much 17.07.2025! At least add a mechanic that people can throw them down with stun skills for all heros, because 7-10 chariots at the same time sucks! 好玩 GOOD me gustaría algún evento donde den caballos morados personales",0.0,20000.0,0.0
925580,Euro Truck Simulator 2 - Beyond the Baltic Sea,2018-11-29,2535,90,"Indie, Simulation",Indie;Simulation,$9.08,$3.63 USD,"0 .. 20,000",2427,"ok иачт Люблю этот длс потому что территория на которой находиться эта длс мой родной край. Конечно много чего еще не хватает, а так пиздато покататься по родным просторам России. . Давно хотел приобрести",0.0,20000.0,0.0
993090,Lossless Scaling,2018-12-28,26485,89,Utilities,Utilities,$3.50 USD,$3.50 USD,"2,000,000 .. 5,000,000",2398,"mT BOM Все лучше и лучше esta muy bueno , pero lo recomendable es tener una base de 60 fps para poder llevarlo a 120 o 240, eso si, te permite ver el juego mas fluido y es genial If you have a Steam Deck or an older PClaptop, this software is a godsend and you will never go back to your favorite demandingnewer games without using it. Good stuff",2000000.0,5000000.0,3162277.6601683795
1671210,DELTARUNE,2025-06-04,57046,98,,,,,"1,000,000 .. 2,000,000",48,"WELL DONE. THE HALFWAY MARK HAS BEEN ATTAINED. BUT IT IS STILL WAITING. HOW MUCH LONGER NOW...? MY DELTARUNE. Good game si po juegenlo lo recomiendo, ademas el precio aqui es mas barato que en play o nintendo driving in my carrrr right after a beerrrr !!!!!! i've got that stone cold autism that makes me love those Awesome deers",1000000.0,2000000.0,1414213.5623730957
1016920,Unrailed!,2020-09-23,13025,93,"Action, Casual, Indie",Action;Casual;Indie,$10.99,$1.64 USD,"1,000,000 .. 2,000,000",1763,"would love to give a positive review but the one save feature is actual insanity it's not exactly a competitive game so i can't understand the logic behind that another really cool thing about the procedural generation is it sometimes doesn't give you any water, which is a really fun way of losing, especially with the aforementioned 1 save shit pretty fun Nice game brah 保存存档不好 糖得梅编了 would love to give a positive review but the one save feature is actual insanity it's not exactly a competitive game so i can't understand the logic behind that another really cool thing about the procedural generation is it sometimes doesn't give you any water, which is a really fun way of losing, especially with the aforementioned 1 save shit pretty fun Nice game brah 保存存档不好 糖得梅编了",1000000.0,2000000.0,1414213.5623730957
1016920,Unrailed!,2020-09-23,13025,93,"Action, Casual, Indie",Action;Casual;Indie,$10.99,$1.64 USD,"1,000,000 .. 2,000,000",1763,"would love to give a positive review but the one save feature is actual insanity it's not exactly a competitive game so i can't understand the logic behind that another really cool thing about the procedural generation is it sometimes doesn't give you any water, which is a really fun way of losing, especially with the aforementioned 1 save shit pretty fun Nice game brah 保存存档不好 糖得梅编了 would love to give a positive review but the one save feature is actual insanity it's not exactly a competitive game so i can't understand the logic behind that another really cool thing about the procedural generation is it sometimes doesn't give you any water, which is a really fun way of losing, especially with the aforementioned 1 save shit pretty fun Nice game brah 保存存档不好 糖得梅编了",1000000.0,2000000.0,1414213.5623730957
1016920,Unrailed!,2020-09-23,13025,93,"Action, Casual, Indie",Action;Casual;Indie,$10.99,$1.64 USD,"1,000,000 .. 2,000,000",1763,"would love to give a positive review but the one save feature is actual insanity it's not exactly a competitive game so i can't understand the logic behind that another really cool thing about the procedural generation is it sometimes doesn't give you any water, which is a really fun way of losing, especially with the aforementioned 1 save shit pretty fun Nice game brah 保存存档不好 糖得梅编了 would love to give a positive review but the one save feature is actual insanity it's not exactly a competitive game so i can't understand the logic behind that another really cool thing about the procedural generation is it sometimes doesn't give you any water, which is a really fun way of losing, especially with the aforementioned 1 save shit pretty fun Nice game brah 保存存档不好 糖得梅编了",1000000.0,2000000.0,1414213.5623730957
1016920,Unrailed!,2020-09-23,13025,93,"Action, Casual, Indie",Action;Casual;Indie,$10.99,$1.64 USD,"1,000,000 .. 2,000,000",1763,"would love to give a positive review but the one save feature is actual insanity it's not exactly a competitive game so i can't understand the logic behind that another really cool thing about the procedural generation is it sometimes doesn't give you any water, which is a really fun way of losing, especially with the aforementioned 1 save shit pretty fun Nice game brah 保存存档不好 糖得梅编了 would love to give a positive review but the one save feature is actual insanity it's not exactly a competitive game so i can't understand the logic behind that another really cool thing about the procedural generation is it sometimes doesn't give you any water, which is a really fun way of losing, especially with the aforementioned 1 save shit pretty fun Nice game brah 保存存档不好 糖得梅编了",1000000.0,2000000.0,1414213.5623730957
